epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
176,968.841,0.62813,0.39516,0.84419,0.98315,0.96508,0.9923,0.8981,0.46819,0.29869,0.80188,0.00505,0.00505,0.00505
177,973.922,0.64282,0.41206,0.84259,0.97882,0.96951,0.99128,0.89403,0.48269,0.30196,0.80379,0.00502171,0.00502171,0.00502171
178,978.989,0.62716,0.39657,0.84406,0.9781,0.97181,0.99117,0.90106,0.46039,0.29049,0.80052,0.00499343,0.00499343,0.00499343
179,984.073,0.6131,0.39114,0.83829,0.97491,0.97601,0.9906,0.90178,0.46123,0.29135,0.80099,0.00496514,0.00496514,0.00496514
180,989.153,0.62002,0.39826,0.84186,0.97267,0.96968,0.98949,0.89841,0.46555,0.29691,0.80154,0.00493686,0.00493686,0.00493686
181,994.405,0.63912,0.40969,0.84366,0.97954,0.96541,0.99196,0.89722,0.47492,0.31147,0.80184,0.00490857,0.00490857,0.00490857
182,999.536,0.64379,0.41141,0.84124,0.98076,0.97523,0.99235,0.8965,0.4798,0.30003,0.80209,0.00488029,0.00488029,0.00488029
183,1004.62,0.62176,0.40012,0.84165,0.97962,0.97694,0.99281,0.90168,0.46487,0.29351,0.80198,0.004852,0.004852,0.004852
184,1009.74,0.63141,0.39564,0.84085,0.96541,0.97882,0.99129,0.90193,0.46628,0.29974,0.80105,0.00482371,0.00482371,0.00482371
185,1014.86,0.62651,0.40244,0.84501,0.96649,0.9661,0.98702,0.89514,0.4606,0.3018,0.80057,0.00479543,0.00479543,0.00479543
186,1019.95,0.61446,0.38948,0.84162,0.9756,0.97546,0.99076,0.90016,0.46838,0.29243,0.80014,0.00476714,0.00476714,0.00476714
187,1025.18,0.63167,0.40113,0.84549,0.97668,0.96604,0.98893,0.89572,0.47632,0.29461,0.80239,0.00473886,0.00473886,0.00473886
188,1030.26,0.66201,0.41353,0.84722,0.96991,0.95758,0.986,0.8876,0.47407,0.31099,0.80396,0.00471057,0.00471057,0.00471057
189,1035.4,0.64481,0.41059,0.84315,0.95845,0.95147,0.98389,0.87248,0.52456,0.33504,0.81011,0.00468229,0.00468229,0.00468229
190,1040.54,0.64356,0.4047,0.84598,0.97671,0.97165,0.99145,0.89333,0.47917,0.30479,0.80331,0.004654,0.004654,0.004654
191,1045.65,0.63313,0.39288,0.84119,0.98171,0.97949,0.99109,0.90127,0.45831,0.28468,0.80058,0.00462571,0.00462571,0.00462571
192,1050.77,0.63511,0.39695,0.8462,0.9729,0.9725,0.9916,0.89778,0.47672,0.29626,0.80233,0.00459743,0.00459743,0.00459743
193,1056.03,0.62939,0.39211,0.84089,0.98243,0.9765,0.99229,0.90302,0.46532,0.28983,0.80089,0.00456914,0.00456914,0.00456914
194,1061.14,0.62546,0.38972,0.84091,0.97136,0.94969,0.98933,0.90232,0.45997,0.31573,0.79993,0.00454086,0.00454086,0.00454086
195,1066.64,0.63063,0.39482,0.83851,0.9852,0.96685,0.99218,0.90482,0.461,0.28627,0.80054,0.00451257,0.00451257,0.00451257
196,1072.05,0.60489,0.38562,0.83694,0.96944,0.96363,0.98909,0.89746,0.46735,0.3001,0.79974,0.00448429,0.00448429,0.00448429
197,1077.55,0.61741,0.389,0.84141,0.98467,0.97588,0.99177,0.89387,0.48071,0.29822,0.80213,0.004456,0.004456,0.004456
198,1082.97,0.64553,0.3979,0.8453,0.9838,0.97383,0.9909,0.89889,0.4703,0.2925,0.80163,0.00442771,0.00442771,0.00442771
199,1088.53,0.62539,0.38995,0.83926,0.97263,0.96111,0.9899,0.89979,0.45912,0.29596,0.79964,0.00439943,0.00439943,0.00439943
200,1093.96,0.63725,0.38981,0.83422,0.98027,0.96666,0.99145,0.89812,0.47656,0.29277,0.80092,0.00437114,0.00437114,0.00437114
201,1099.38,0.62164,0.39165,0.84312,0.97345,0.98358,0.99233,0.89968,0.46752,0.28393,0.80016,0.00434286,0.00434286,0.00434286
202,1104.78,0.60867,0.37976,0.83826,0.98582,0.97121,0.99223,0.90453,0.45319,0.28051,0.79832,0.00431457,0.00431457,0.00431457
203,1110.22,0.60997,0.38502,0.83691,0.9818,0.9742,0.99158,0.90483,0.463,0.28649,0.79884,0.00428629,0.00428629,0.00428629
204,1115.61,0.61329,0.38227,0.83899,0.95983,0.98205,0.99012,0.89394,0.47555,0.3012,0.80152,0.004258,0.004258,0.004258
205,1121.19,0.60709,0.38186,0.83724,0.98522,0.97816,0.99147,0.89944,0.45859,0.28087,0.79995,0.00422971,0.00422971,0.00422971
206,1126.58,0.62322,0.38832,0.83806,0.98352,0.97534,0.99194,0.9055,0.4621,0.28296,0.79966,0.00420143,0.00420143,0.00420143
207,1132.05,0.60806,0.374,0.83622,0.97975,0.97428,0.99163,0.90425,0.457,0.28039,0.79933,0.00417314,0.00417314,0.00417314
208,1137.44,0.62225,0.38015,0.83898,0.98217,0.95717,0.99035,0.88201,0.50783,0.30359,0.8076,0.00414486,0.00414486,0.00414486
209,1142.89,0.61545,0.37844,0.83757,0.97378,0.96519,0.98725,0.88755,0.48218,0.30811,0.80375,0.00411657,0.00411657,0.00411657
210,1148.29,0.60628,0.37985,0.83786,0.97465,0.97102,0.98996,0.89374,0.46958,0.29176,0.80159,0.00408829,0.00408829,0.00408829
211,1153.87,0.62635,0.3876,0.83748,0.97931,0.96008,0.98989,0.89469,0.47278,0.29211,0.80117,0.00406,0.00406,0.00406
212,1159.29,0.62615,0.38434,0.83857,0.97853,0.97507,0.99232,0.90201,0.45451,0.28264,0.79859,0.00403171,0.00403171,0.00403171
213,1164.72,0.61214,0.37655,0.83519,0.98585,0.96908,0.99216,0.90528,0.44886,0.27414,0.79786,0.00400343,0.00400343,0.00400343
214,1170.11,0.60263,0.36771,0.83904,0.97721,0.98122,0.99139,0.90091,0.46038,0.2779,0.79965,0.00397514,0.00397514,0.00397514
215,1175.5,0.61669,0.38185,0.8389,0.97531,0.98025,0.98966,0.89749,0.46101,0.28434,0.79995,0.00394686,0.00394686,0.00394686
216,1180.99,0.60656,0.37513,0.83374,0.97019,0.9657,0.98665,0.89524,0.46101,0.29752,0.79934,0.00391857,0.00391857,0.00391857
217,1186.47,0.60932,0.37746,0.83452,0.97837,0.97458,0.99197,0.90252,0.45325,0.27949,0.79901,0.00389029,0.00389029,0.00389029
218,1191.91,0.59958,0.37324,0.83426,0.95916,0.9368,0.98153,0.89155,0.45841,0.3298,0.79949,0.003862,0.003862,0.003862
219,1197.32,0.61969,0.38107,0.83776,0.88374,0.90286,0.95304,0.85629,0.48028,0.39923,0.80218,0.00383371,0.00383371,0.00383371
220,1202.76,0.60263,0.37769,0.8356,0.94504,0.94774,0.97987,0.89086,0.46028,0.32395,0.79943,0.00380543,0.00380543,0.00380543
221,1208.22,0.60409,0.38124,0.83328,0.96547,0.95791,0.9828,0.89726,0.45631,0.30367,0.79956,0.00377714,0.00377714,0.00377714
222,1213.77,0.60076,0.37767,0.83502,0.98428,0.96881,0.99057,0.90073,0.46246,0.27707,0.79922,0.00374886,0.00374886,0.00374886
223,1219.18,0.59202,0.36927,0.83463,0.98654,0.9684,0.99209,0.90253,0.46294,0.27762,0.79874,0.00372057,0.00372057,0.00372057
224,1224.59,0.61243,0.38038,0.83817,0.98588,0.96921,0.99121,0.89888,0.46183,0.28664,0.79887,0.00369229,0.00369229,0.00369229
225,1230.02,0.58531,0.36592,0.83301,0.94106,0.95508,0.98609,0.8973,0.46636,0.31381,0.79975,0.003664,0.003664,0.003664
226,1235.45,0.60372,0.37616,0.83829,0.98256,0.96315,0.98982,0.8971,0.47133,0.29476,0.80025,0.00363571,0.00363571,0.00363571
227,1240.91,0.60584,0.37695,0.83937,0.9812,0.97883,0.99197,0.90222,0.46634,0.28093,0.79893,0.00360743,0.00360743,0.00360743
228,1246.42,0.61178,0.38062,0.83853,0.97932,0.97276,0.99253,0.90639,0.45031,0.27462,0.79802,0.00357914,0.00357914,0.00357914
229,1251.88,0.61445,0.37389,0.83968,0.9713,0.97087,0.99071,0.89693,0.46555,0.29048,0.80131,0.00355086,0.00355086,0.00355086
230,1257.29,0.59836,0.36432,0.83506,0.9801,0.97174,0.9922,0.90662,0.452,0.27103,0.79787,0.00352257,0.00352257,0.00352257
231,1262.8,0.59982,0.36659,0.83344,0.98491,0.97727,0.99171,0.9054,0.46138,0.27368,0.79838,0.00349429,0.00349429,0.00349429
232,1268.19,0.58742,0.36063,0.83209,0.97448,0.96311,0.98785,0.90185,0.44739,0.28913,0.79618,0.003466,0.003466,0.003466
233,1273.64,0.58397,0.3615,0.83407,0.98398,0.97445,0.99203,0.90719,0.44624,0.27215,0.79595,0.00343771,0.00343771,0.00343771
234,1279.29,0.58873,0.36055,0.83065,0.98346,0.97116,0.99159,0.90894,0.44613,0.27419,0.79674,0.00340943,0.00340943,0.00340943
235,1284.76,0.5962,0.36057,0.83451,0.98754,0.98265,0.99219,0.90763,0.44798,0.26884,0.79671,0.00338114,0.00338114,0.00338114
236,1290.18,0.57605,0.35112,0.83109,0.97506,0.9825,0.99193,0.90621,0.44817,0.27041,0.79678,0.00335286,0.00335286,0.00335286
237,1295.59,0.59218,0.3658,0.83501,0.9853,0.96727,0.99091,0.90546,0.45273,0.27748,0.79693,0.00332457,0.00332457,0.00332457
238,1301.09,0.60551,0.37128,0.83765,0.97849,0.97542,0.99102,0.90455,0.4678,0.28385,0.79737,0.00329629,0.00329629,0.00329629
239,1306.66,0.60277,0.37263,0.83277,0.98806,0.97901,0.99121,0.90592,0.45351,0.2733,0.79787,0.003268,0.003268,0.003268
240,1312.15,0.5894,0.36291,0.83604,0.9793,0.98291,0.99114,0.91086,0.44467,0.27175,0.79642,0.00323971,0.00323971,0.00323971
241,1317.61,0.58876,0.36615,0.83482,0.98586,0.97957,0.99088,0.90635,0.45278,0.27357,0.79719,0.00321143,0.00321143,0.00321143
242,1323.05,0.58699,0.36039,0.8327,0.98392,0.98256,0.99092,0.90217,0.45608,0.28391,0.79865,0.00318314,0.00318314,0.00318314
243,1328.46,0.58813,0.3577,0.83633,0.98527,0.97036,0.98964,0.90481,0.45131,0.2826,0.7963,0.00315486,0.00315486,0.00315486
244,1333.88,0.59185,0.36019,0.83135,0.9822,0.97558,0.99097,0.90672,0.45012,0.27029,0.79565,0.00312657,0.00312657,0.00312657
245,1339.41,0.58259,0.35892,0.8342,0.98548,0.98253,0.9908,0.90885,0.45129,0.26499,0.79609,0.00309829,0.00309829,0.00309829
246,1344.83,0.5921,0.36542,0.8329,0.83766,0.85219,0.92164,0.838,0.46189,0.48313,0.79976,0.00307,0.00307,0.00307
247,1350.26,0.58775,0.36066,0.83174,0.81612,0.82628,0.90392,0.8154,0.4645,0.56343,0.80109,0.00304171,0.00304171,0.00304171
248,1355.7,0.58422,0.35691,0.82982,0.96363,0.94834,0.98303,0.89772,0.44862,0.29751,0.79782,0.00301343,0.00301343,0.00301343
249,1361.14,0.5859,0.35881,0.83202,0.98019,0.97778,0.991,0.90554,0.44284,0.2676,0.79507,0.00298514,0.00298514,0.00298514
250,1366.68,0.59013,0.35691,0.83302,0.98234,0.96622,0.98989,0.9006,0.46478,0.28208,0.79799,0.00295686,0.00295686,0.00295686
251,1372.2,0.58651,0.35185,0.83106,0.98842,0.97955,0.99054,0.90611,0.4501,0.26775,0.79517,0.00292857,0.00292857,0.00292857
252,1377.67,0.58849,0.35923,0.83486,0.98689,0.97249,0.99055,0.90667,0.44802,0.26955,0.79487,0.00290029,0.00290029,0.00290029
253,1383.14,0.57125,0.34651,0.8333,0.98599,0.97529,0.99021,0.90692,0.44308,0.26688,0.79463,0.002872,0.002872,0.002872
254,1388.56,0.59494,0.36264,0.8393,0.97732,0.98452,0.99061,0.90638,0.4497,0.27385,0.7956,0.00284371,0.00284371,0.00284371
255,1394,0.5782,0.3529,0.82615,0.97971,0.97551,0.99142,0.90506,0.45663,0.27063,0.79718,0.00281543,0.00281543,0.00281543
256,1399.52,0.57294,0.34998,0.82651,0.9865,0.97707,0.99091,0.907,0.45,0.26836,0.79636,0.00278714,0.00278714,0.00278714
257,1405.11,0.58246,0.34898,0.8332,0.97352,0.96047,0.98869,0.90292,0.44435,0.28386,0.79467,0.00275886,0.00275886,0.00275886
258,1410.59,0.57694,0.34803,0.83031,0.97733,0.96798,0.98932,0.91071,0.44341,0.27269,0.79514,0.00273057,0.00273057,0.00273057
259,1416.12,0.57815,0.34545,0.83126,0.97465,0.97627,0.99026,0.90545,0.44573,0.26683,0.79587,0.00270229,0.00270229,0.00270229
260,1421.59,0.56607,0.34401,0.82958,0.98558,0.97964,0.99051,0.90622,0.44417,0.26375,0.79493,0.002674,0.002674,0.002674
261,1427.05,0.57236,0.34512,0.83427,0.98737,0.97894,0.99172,0.91157,0.44596,0.26251,0.79468,0.00264571,0.00264571,0.00264571
262,1432.79,0.57314,0.34988,0.82892,0.97861,0.97095,0.98981,0.89904,0.4549,0.28067,0.79627,0.00261743,0.00261743,0.00261743
263,1438.3,0.57678,0.34997,0.82937,0.98593,0.9762,0.99074,0.90965,0.43964,0.2613,0.79422,0.00258914,0.00258914,0.00258914
264,1443.73,0.57074,0.34539,0.82746,0.98221,0.97516,0.991,0.90853,0.44787,0.27044,0.79512,0.00256086,0.00256086,0.00256086
265,1449.22,0.5874,0.35476,0.8287,0.98541,0.97382,0.99167,0.90559,0.45405,0.26877,0.79599,0.00253257,0.00253257,0.00253257
266,1454.64,0.57813,0.35038,0.82916,0.98315,0.97049,0.99023,0.90145,0.44442,0.26852,0.79536,0.00250429,0.00250429,0.00250429
267,1460.05,0.57133,0.34563,0.82943,0.9884,0.97712,0.99137,0.91016,0.44022,0.25738,0.79454,0.002476,0.002476,0.002476
268,1465.55,0.58196,0.35277,0.83158,0.98035,0.98256,0.99067,0.90334,0.4482,0.26748,0.79745,0.00244771,0.00244771,0.00244771
269,1470.94,0.58511,0.35082,0.83158,0.98288,0.97517,0.99044,0.90525,0.45418,0.26685,0.79739,0.00241943,0.00241943,0.00241943
270,1476.42,0.56468,0.34462,0.83052,0.98896,0.97412,0.99145,0.90459,0.44539,0.26656,0.79595,0.00239114,0.00239114,0.00239114
271,1481.81,0.55483,0.34104,0.82716,0.97746,0.98405,0.99228,0.90659,0.44914,0.26285,0.79562,0.00236286,0.00236286,0.00236286
272,1487.23,0.56075,0.34113,0.82519,0.9838,0.97847,0.99158,0.91016,0.44356,0.26278,0.79443,0.00233457,0.00233457,0.00233457
273,1492.66,0.56799,0.33879,0.82819,0.98408,0.98207,0.99186,0.90931,0.43959,0.25979,0.79388,0.00230629,0.00230629,0.00230629
274,1498.22,0.57134,0.34482,0.82976,0.97545,0.97747,0.99153,0.90756,0.44154,0.26182,0.79486,0.002278,0.002278,0.002278
275,1503.64,0.5583,0.33799,0.82905,0.97114,0.9885,0.9925,0.91282,0.43991,0.25775,0.79415,0.00224971,0.00224971,0.00224971
276,1509.09,0.56189,0.33937,0.82829,0.98456,0.97946,0.99221,0.91075,0.44209,0.25863,0.79304,0.00222143,0.00222143,0.00222143
277,1514.53,0.55731,0.33129,0.82814,0.98311,0.9833,0.99249,0.91065,0.4382,0.25531,0.79406,0.00219314,0.00219314,0.00219314
278,1519.97,0.56862,0.33861,0.82651,0.98575,0.98076,0.99158,0.90935,0.43954,0.25645,0.79441,0.00216486,0.00216486,0.00216486
279,1525.37,0.56331,0.33632,0.82853,0.98692,0.97696,0.99229,0.90935,0.44223,0.2597,0.79464,0.00213657,0.00213657,0.00213657
280,1530.82,0.5571,0.33735,0.82874,0.97834,0.97413,0.99111,0.90978,0.44463,0.26905,0.79527,0.00210829,0.00210829,0.00210829
281,1536.22,0.54975,0.33151,0.82271,0.98212,0.97101,0.99096,0.90843,0.44786,0.26701,0.79569,0.00208,0.00208,0.00208
282,1541.64,0.54896,0.32954,0.82254,0.98839,0.97893,0.99123,0.90997,0.44232,0.26028,0.79452,0.00205171,0.00205171,0.00205171
283,1547.05,0.55721,0.33482,0.82525,0.97374,0.98337,0.99059,0.91135,0.43871,0.26148,0.79411,0.00202343,0.00202343,0.00202343
284,1552.48,0.57204,0.33949,0.82722,0.97772,0.98432,0.99164,0.90973,0.4466,0.25834,0.79437,0.00199514,0.00199514,0.00199514
285,1557.93,0.56345,0.33616,0.82492,0.98348,0.96993,0.99116,0.91112,0.44134,0.25732,0.79478,0.00196686,0.00196686,0.00196686
286,1563.5,0.56847,0.33546,0.82742,0.98219,0.97553,0.99155,0.91032,0.45039,0.25793,0.79529,0.00193857,0.00193857,0.00193857
287,1568.94,0.55834,0.33083,0.82405,0.97901,0.97608,0.99102,0.91124,0.43924,0.25784,0.79382,0.00191029,0.00191029,0.00191029
288,1574.35,0.55215,0.32876,0.82254,0.98538,0.97323,0.99147,0.91174,0.44002,0.25704,0.79431,0.001882,0.001882,0.001882
289,1579.77,0.5483,0.32863,0.82765,0.98674,0.9779,0.99147,0.91289,0.43756,0.25478,0.79363,0.00185371,0.00185371,0.00185371
290,1585.21,0.55077,0.33048,0.82664,0.98459,0.97845,0.99177,0.91073,0.43873,0.25499,0.79458,0.00182543,0.00182543,0.00182543
291,1590.74,0.5573,0.33677,0.82849,0.98019,0.97424,0.99083,0.90722,0.44268,0.26033,0.79576,0.00179714,0.00179714,0.00179714
292,1596.18,0.54301,0.32951,0.82468,0.98553,0.98112,0.99072,0.9074,0.43976,0.2547,0.79395,0.00176886,0.00176886,0.00176886
293,1601.68,0.54567,0.32809,0.82604,0.98914,0.97957,0.99264,0.91257,0.4397,0.254,0.79322,0.00174057,0.00174057,0.00174057
294,1607.15,0.53797,0.32471,0.82329,0.97105,0.96843,0.99014,0.90579,0.44107,0.2626,0.79359,0.00171229,0.00171229,0.00171229
295,1612.56,0.54849,0.32602,0.82382,0.97675,0.96782,0.99011,0.90722,0.44081,0.26612,0.79352,0.001684,0.001684,0.001684
296,1617.99,0.56061,0.32888,0.8242,0.97311,0.96353,0.98891,0.90867,0.43967,0.26833,0.79344,0.00165571,0.00165571,0.00165571
297,1623.46,0.55353,0.32983,0.82586,0.98082,0.97278,0.99003,0.90869,0.44022,0.25888,0.7937,0.00162743,0.00162743,0.00162743
298,1628.92,0.55419,0.32785,0.82537,0.9839,0.97784,0.99163,0.91309,0.43987,0.25896,0.79315,0.00159914,0.00159914,0.00159914
299,1634.42,0.5551,0.33291,0.82409,0.97512,0.98185,0.99196,0.91281,0.43789,0.25858,0.794,0.00157086,0.00157086,0.00157086
300,1639.87,0.55387,0.32973,0.82415,0.98311,0.98398,0.99287,0.91405,0.43489,0.24869,0.7929,0.00154257,0.00154257,0.00154257
301,1645.36,0.54137,0.32679,0.82282,0.98513,0.97897,0.99171,0.91076,0.4389,0.25856,0.79335,0.00151429,0.00151429,0.00151429
302,1650.78,0.54386,0.32637,0.81874,0.97838,0.98604,0.99165,0.91,0.44255,0.25686,0.79474,0.001486,0.001486,0.001486
303,1656.4,0.5441,0.32642,0.82308,0.9794,0.97486,0.99201,0.91345,0.43742,0.25632,0.79346,0.00145771,0.00145771,0.00145771
304,1661.79,0.54648,0.32683,0.82522,0.98889,0.97251,0.99108,0.91037,0.43946,0.25681,0.79332,0.00142943,0.00142943,0.00142943
305,1667.25,0.53959,0.3201,0.82236,0.97969,0.98286,0.99243,0.91354,0.43681,0.25519,0.79293,0.00140114,0.00140114,0.00140114
306,1672.64,0.53898,0.31973,0.81876,0.96818,0.98423,0.99172,0.914,0.43453,0.25696,0.79263,0.00137286,0.00137286,0.00137286
307,1678.1,0.53385,0.32233,0.82396,0.9832,0.98586,0.99249,0.91672,0.43458,0.25355,0.79302,0.00134457,0.00134457,0.00134457
308,1683.68,0.53622,0.31781,0.81977,0.98162,0.98347,0.99308,0.91664,0.43235,0.24969,0.7928,0.00131629,0.00131629,0.00131629
309,1689.14,0.54093,0.32048,0.82342,0.98484,0.97562,0.99247,0.91342,0.43579,0.25408,0.79327,0.001288,0.001288,0.001288
310,1694.51,0.53908,0.32292,0.82744,0.98215,0.98708,0.99257,0.91448,0.43208,0.25164,0.79231,0.00125971,0.00125971,0.00125971
311,1699.95,0.53861,0.31636,0.82359,0.98409,0.97313,0.99129,0.91218,0.43749,0.25369,0.79338,0.00123143,0.00123143,0.00123143
312,1705.38,0.54282,0.32011,0.82407,0.98273,0.97107,0.99039,0.91242,0.4368,0.25508,0.79301,0.00120314,0.00120314,0.00120314
313,1710.83,0.52759,0.31656,0.82067,0.98562,0.98009,0.99163,0.91837,0.43018,0.2494,0.79133,0.00117486,0.00117486,0.00117486
314,1716.47,0.53492,0.32118,0.82301,0.98211,0.9836,0.99221,0.91503,0.4317,0.25114,0.79154,0.00114657,0.00114657,0.00114657
315,1721.92,0.53684,0.31778,0.82072,0.98736,0.97982,0.99217,0.91615,0.4323,0.25125,0.79146,0.00111829,0.00111829,0.00111829
316,1727.33,0.53644,0.32057,0.82317,0.98496,0.9764,0.99153,0.91433,0.43289,0.25137,0.79222,0.00109,0.00109,0.00109
317,1732.7,0.5276,0.31586,0.82022,0.983,0.96513,0.98974,0.91184,0.43757,0.26223,0.79336,0.00106171,0.00106171,0.00106171
318,1738.12,0.52075,0.31323,0.81868,0.98372,0.96727,0.99114,0.91298,0.43338,0.25167,0.79257,0.00103343,0.00103343,0.00103343
319,1743.52,0.5209,0.3084,0.81741,0.98474,0.97878,0.99235,0.91569,0.43381,0.25078,0.79247,0.00100514,0.00100514,0.00100514
320,1749.06,0.53426,0.31815,0.82036,0.97516,0.97423,0.99201,0.91285,0.43515,0.25443,0.79268,0.000976857,0.000976857,0.000976857
321,1754.43,0.53512,0.31687,0.8237,0.97699,0.97656,0.99144,0.91374,0.43388,0.25432,0.79226,0.000948571,0.000948571,0.000948571
322,1759.83,0.52,0.30933,0.81831,0.98592,0.98073,0.99229,0.91603,0.43296,0.24852,0.79272,0.000920286,0.000920286,0.000920286
323,1765.27,0.51895,0.30631,0.81948,0.98264,0.98358,0.99249,0.9153,0.4358,0.24825,0.79306,0.000892,0.000892,0.000892
324,1770.7,0.52103,0.31032,0.82025,0.98591,0.98302,0.99286,0.91751,0.43345,0.24788,0.79255,0.000863714,0.000863714,0.000863714
325,1776.09,0.51954,0.30728,0.81952,0.98683,0.98696,0.99262,0.91867,0.43331,0.2472,0.7924,0.000835429,0.000835429,0.000835429
326,1781.65,0.51651,0.30255,0.8211,0.98721,0.98512,0.99225,0.91485,0.43652,0.24869,0.79268,0.000807143,0.000807143,0.000807143
327,1787.03,0.51824,0.30897,0.82427,0.989,0.97756,0.99197,0.91759,0.43391,0.24891,0.79245,0.000778857,0.000778857,0.000778857
328,1792.44,0.52645,0.31164,0.82264,0.98917,0.98099,0.99236,0.91651,0.43349,0.2489,0.79256,0.000750571,0.000750571,0.000750571
329,1797.82,0.52908,0.31156,0.82409,0.9892,0.98231,0.99167,0.91758,0.42976,0.24506,0.79241,0.000722286,0.000722286,0.000722286
330,1803.26,0.53097,0.31062,0.82002,0.97506,0.9703,0.99016,0.90529,0.43927,0.25883,0.79327,0.000694,0.000694,0.000694
331,1808.68,0.52037,0.30817,0.81928,0.98047,0.97313,0.99054,0.91445,0.4324,0.25389,0.79197,0.000665714,0.000665714,0.000665714
332,1814.22,0.50673,0.30057,0.81618,0.98537,0.97734,0.99149,0.9132,0.43066,0.2486,0.79157,0.000637429,0.000637429,0.000637429
333,1819.63,0.51444,0.30274,0.82108,0.97206,0.98602,0.99189,0.91308,0.43524,0.25045,0.79259,0.000609143,0.000609143,0.000609143
334,1825.12,0.52735,0.30918,0.81578,0.98266,0.98234,0.9923,0.91418,0.4322,0.24925,0.7922,0.000580857,0.000580857,0.000580857
335,1830.59,0.52096,0.30719,0.82203,0.98692,0.98254,0.99217,0.91709,0.43293,0.24727,0.79182,0.000552571,0.000552571,0.000552571
336,1836.05,0.51941,0.30829,0.81844,0.98891,0.98002,0.99195,0.91761,0.42994,0.24478,0.7915,0.000524286,0.000524286,0.000524286
337,1841.68,0.51424,0.30472,0.81775,0.9854,0.97734,0.99194,0.91532,0.42694,0.24551,0.79107,0.000496,0.000496,0.000496
338,1847.11,0.51819,0.30227,0.82044,0.98317,0.97941,0.99204,0.91742,0.42929,0.24426,0.79125,0.000467714,0.000467714,0.000467714
339,1852.64,0.52192,0.30759,0.81907,0.98823,0.98199,0.99248,0.91704,0.43006,0.24616,0.79232,0.000439429,0.000439429,0.000439429
340,1858.19,0.51553,0.30514,0.81795,0.98941,0.98368,0.99218,0.91693,0.43187,0.24435,0.7923,0.000411143,0.000411143,0.000411143
341,1874.34,0.48127,0.27222,0.81652,0.98632,0.97965,0.99198,0.91549,0.43706,0.24934,0.79229,0.000382857,0.000382857,0.000382857
342,1879.57,0.47532,0.26861,0.81799,0.98327,0.98553,0.99214,0.91773,0.43178,0.24711,0.79126,0.000354571,0.000354571,0.000354571
343,1884.73,0.4723,0.26218,0.81128,0.98555,0.98278,0.99271,0.91859,0.43235,0.24539,0.79153,0.000326286,0.000326286,0.000326286
344,1889.92,0.46581,0.25772,0.81109,0.98513,0.97608,0.99233,0.91533,0.42929,0.24839,0.79156,0.000298,0.000298,0.000298
345,1895.14,0.46428,0.25689,0.81237,0.98418,0.9824,0.99254,0.91904,0.42748,0.24489,0.79138,0.000269714,0.000269714,0.000269714
346,1900.38,0.46557,0.25859,0.81443,0.9839,0.98526,0.9928,0.9162,0.43055,0.24269,0.79185,0.000241429,0.000241429,0.000241429
347,1905.66,0.46399,0.25659,0.81114,0.98126,0.98505,0.99277,0.91743,0.42602,0.24222,0.79111,0.000213143,0.000213143,0.000213143
348,1910.85,0.46138,0.25614,0.81152,0.98202,0.98007,0.9926,0.91817,0.42841,0.24277,0.79115,0.000184857,0.000184857,0.000184857
349,1916.01,0.46423,0.26013,0.81717,0.98294,0.9818,0.99285,0.91693,0.43061,0.2431,0.79136,0.000156571,0.000156571,0.000156571
350,1921.18,0.46562,0.25815,0.81484,0.98022,0.98473,0.99309,0.91694,0.43094,0.24302,0.79134,0.000128286,0.000128286,0.000128286
